date,crop_type,region,price
2022-08-22,soybeans,east,483.1478524207298
2022-08-22,soybeans,west,447.88587305054585
2022-08-22,soybeans,central,433.9741760324411
2022-08-22,potatoes,north,125.88162492126546
2022-08-22,potatoes,south,132.0052144433405
2022-08-22,potatoes,east,141.71300812539144
2022-08-22,potatoes,west,123.70628765044674
2022-08-22,potatoes,central,121.94724295448738
2022-08-23,wheat,north,280.51373609429044
2022-08-23,wheat,south,242.20261354187508
2022-08-23,wheat,east,268.64624110841123
2022-08-23,wheat,west,267.24489232087313
2022-08-23,wheat,central,264.6566271998951
2022-08-23,rice,north,330.1841104202093
2022-08-23,rice,south,414.04378893100323
2022-08-23,rice,east,366.9165561297585
2022-08-23,rice,west,334.70957921917966
2022-08-23,rice,central,364.53848206435094
2022-08-23,corn,north,208.7565439557502
2022-08-23,corn,south,178.00978244744147
2022-08-23,corn,east,203.4835089933091
2022-08-23,corn,west,156.18062376996426
2022-08-23,corn,central,161.4136366551009
2022-08-23,soybeans,north,346.66827337316477
2022-08-23,soybeans,south,528.2225054981618
2022-08-23,soybeans,east,366.01141231403307
2022-08-23,soybeans,west,448.759962630055
2022-08-23,soybeans,central,517.7193612023858
2022-08-23,potatoes,north,145.17358834492492
2022-08-23,potatoes,south,137.30209110630457
2022-08-23,potatoes,east,149.3015393653745
2022-08-23,potatoes,west,123.47857892315598
2022-08-23,potatoes,central,139.1730485817184
2022-08-24,wheat,north,261.1959297649355
2022-08-24,wheat,south,260.651790027871
2022-08-24,wheat,east,269.20657832138113
2022-08-24,wheat,west,295.2204205869943
2022-08-24,wheat,central,305.5553282591634
2022-08-24,rice,north,342.823989350274
2022-08-24,rice,south,313.8821233966614
2022-08-24,rice,east,323.36104382173323
2022-08-24,rice,west,420.83601723477403
2022-08-24,rice,central,404.386273072584
2022-08-24,corn,north,156.89547188472224
2022-08-24,corn,south,205.36729559546865
2022-08-24,corn,east,163.58116279683955
2022-08-24,corn,west,187.81917734404988
2022-08-24,corn,central,163.5679787322857
2022-08-24,soybeans,north,535.5144851082422
2022-08-24,soybeans,south,415.1837623535704
2022-08-24,soybeans,east,394.06459257240584
2022-08-24,soybeans,west,420.18613897796376
2022-08-24,soybeans,central,555.9440896157922
2022-08-24,potatoes,north,135.5274414264806
2022-08-24,potatoes,south,118.50461879051808
2022-08-24,potatoes,east,121.67248970480941
2022-08-24,potatoes,west,109.00150654307357
2022-08-24,potatoes,central,139.22027165079382
2022-08-25,wheat,north,230.73053587885124
2022-08-25,wheat,south,292.8655513055053
2022-08-25,wheat,east,284.54362261726806
2022-08-25,wheat,west,261.07081707738575
2022-08-25,wheat,central,296.3059570282404
2022-08-25,rice,north,384.1559633783292
2022-08-25,rice,south,357.12835300185424
2022-08-25,rice,east,324.60221802976514
2022-08-25,rice,west,366.15152206324086
2022-08-25,rice,central,365.94632804099007
2022-08-25,corn,north,184.44565457298756
2022-08-25,corn,south,177.1950356694114
2022-08-25,corn,east,181.55715544079976
2022-08-25,corn,west,181.11756461772075
2022-08-25,corn,central,199.75192727106008
2022-08-25,soybeans,north,383.5155114390929
2022-08-25,soybeans,south,395.4927881317905
2022-08-25,soybeans,east,442.8160727491798
2022-08-25,soybeans,west,406.11145145062653
2022-08-25,soybeans,central,448.7821529143658
2022-08-25,potatoes,north,117.17678681705772
2022-08-25,potatoes,south,119.25711141387589
2022-08-25,potatoes,east,159.02270651477215
2022-08-25,potatoes,west,128.83035429294813
2022-08-25,potatoes,central,116.41088780508323
2022-08-26,wheat,north,260.2330130519741
2022-08-26,wheat,south,290.5401694115962
2022-08-26,wheat,east,294.9920758746966
2022-08-26,wheat,west,224.792231961649
2022-08-26,wheat,central,243.06292905565402
2022-08-26,rice,north,358.8248986634557
2022-08-26,rice,south,349.8151966656962
2022-08-26,rice,east,294.8462632573725
2022-08-26,rice,west,300.5331581253631
2022-08-26,rice,central,313.534020016754
2022-08-26,corn,north,144.42409522085956
2022-08-26,corn,south,167.45751350014598
2022-08-26,corn,east,196.46773647597217
2022-08-26,corn,west,163.8180527792243
2022-08-26,corn,central,194.49786200312238
2022-08-26,soybeans,north,440.0626124135798
2022-08-26,soybeans,south,430.71357931076045
2022-08-26,soybeans,east,365.6737171437019
2022-08-26,soybeans,west,490.08649620936484
2022-08-26,soybeans,central,443.86800890521135
2022-08-26,potatoes,north,110.56884364678605
2022-08-26,potatoes,south,136.65416592345667
2022-08-26,potatoes,east,123.890340427281
2022-08-26,potatoes,west,132.4350562669266
2022-08-26,potatoes,central,134.78872913118548
2022-08-27,wheat,north,294.76530428697566
2022-08-27,wheat,south,233.18759267474584
2022-08-27,wheat,east,277.84392808764255
2022-08-27,wheat,west,297.7235855365881
2022-08-27,wheat,central,329.05599748251814
2022-08-27,rice,north,387.19729652021164
2022-08-27,rice,south,363.08310804363055
2022-08-27,rice,east,360.0560282202309
2022-08-27,rice,west,404.80730046828216
2022-08-27,rice,central,340.38145884771535
2022-08-27,corn,north,189.15433272894722
2022-08-27,corn,south,213.6521094129233
2022-08-27,corn,east,173.29303073175652
2022-08-27,corn,west,139.92304331038991
2022-08-27,corn,central,160.127116589216
2022-08-27,soybeans,north,450.8770317126807
2022-08-27,soybeans,south,401.3630445092059
2022-08-27,soybeans,east,422.81464921347794
2022-08-27,soybeans,west,425.0997356248417
2022-08-27,soybeans,central,462.59432916826967
2022-08-27,potatoes,north,118.97637418892711
2022-08-27,potatoes,south,123.73595201432624
2022-08-27,potatoes,east,149.8966198299484
2022-08-27,potatoes,west,125.07370980541465
2022-08-27,potatoes,central,140.94436264950284
2022-08-28,wheat,north,262.7490659823137
2022-08-28,wheat,south,261.7767821742613
2022-08-28,wheat,east,281.75095937665964
2022-08-28,wheat,west,213.51544395521393
2022-08-28,wheat,central,274.0159726725081
2022-08-28,rice,north,369.18255595370715
2022-08-28,rice,south,379.52680162057254
2022-08-28,rice,east,336.70883501610507
2022-08-28,rice,west,349.8628601390607
2022-08-28,rice,central,264.0440438352549
2022-08-28,corn,north,163.2052219000673
2022-08-28,corn,south,177.99361294757617
2022-08-28,corn,east,200.6473748947448
2022-08-28,corn,west,207.20901301376546
2022-08-28,corn,central,168.93206041164137
2022-08-28,soybeans,north,475.52747909958157
2022-08-28,soybeans,south,430.8681578596138
2022-08-28,soybeans,east,366.6388159115528
2022-08-28,soybeans,west,463.7649945961062
2022-08-28,soybeans,central,517.3887163805598
2022-08-28,potatoes,north,126.18754048893992
2022-08-28,potatoes,south,119.28922127456562
2022-08-28,potatoes,east,132.0754999732789
2022-08-28,potatoes,west,129.58075360538243
2022-08-28,potatoes,central,165.43325363446323
2022-08-29,wheat,north,288.31373799845824
2022-08-29,wheat,south,265.35334448819594
2022-08-29,wheat,east,186.1166366829214
2022-08-29,wheat,west,258.2098908169366
2022-08-29,wheat,central,310.4854236530664
2022-08-29,rice,north,352.0809964789727
2022-08-29,rice,south,377.9910300788437
2022-08-29,rice,east,362.9756102321758
2022-08-29,rice,west,332.2866780700127
2022-08-29,rice,central,408.3601873866111
2022-08-29,corn,north,177.94162901951944
2022-08-29,corn,south,162.2975670199886
2022-08-29,corn,east,175.018447095013
2022-08-29,corn,west,199.57356417797232
2022-08-29,corn,central,148.80501107842645
2022-08-29,soybeans,north,448.40631629094594
2022-08-29,soybeans,south,439.82126093459385
2022-08-29,soybeans,east,369.3642003884314
2022-08-29,soybeans,west,470.083887102431
2022-08-29,soybeans,central,447.8031646784669
2022-08-29,potatoes,north,142.48902310907846
2022-08-29,potatoes,south,145.8886608021768
2022-08-29,potatoes,east,130.25416026029896
2022-08-29,potatoes,west,123.70449330697511
2022-08-29,potatoes,central,112.32313940200635
2022-08-30,wheat,north,244.7024753156893
2022-08-30,wheat,south,261.8418500626645
2022-08-30,wheat,east,236.35262053925325
2022-08-30,wheat,west,276.81600867647
2022-08-30,wheat,central,237.92590286318796
2022-08-30,rice,north,287.26399015434356
2022-08-30,rice,south,328.5857143112393
2022-08-30,rice,east,355.1654499698011
2022-08-30,rice,west,304.8186922567033
2022-08-30,rice,central,317.76335631462945
2022-08-30,corn,north,163.3819912588877
2022-08-30,corn,south,165.67137990873408
2022-08-30,corn,east,179.56451702703288
2022-08-30,corn,west,185.49339905937927
2022-08-30,corn,central,166.09766472272045
2022-08-30,soybeans,north,390.6358266863255
2022-08-30,soybeans,south,441.886500223275
2022-08-30,soybeans,east,458.49479022201217
2022-08-30,soybeans,west,506.2744105950685
2022-08-30,soybeans,central,485.890403046314
2022-08-30,potatoes,north,114.31482289671511
2022-08-30,potatoes,south,128.93389199254202
2022-08-30,potatoes,east,136.7433308198347
2022-08-30,potatoes,west,119.6591258446191
2022-08-30,potatoes,central,126.19132424397851
2022-08-31,wheat,north,278.75963028607066
2022-08-31,wheat,south,267.68682249781926
2022-08-31,wheat,east,261.2037434876196
2022-08-31,wheat,west,244.0906041418129
2022-08-31,wheat,central,223.40542963630327
2022-08-31,rice,north,337.3321245883442
2022-08-31,rice,south,345.0348548141626
2022-08-31,rice,east,297.07913883176224
2022-08-31,rice,west,349.88187447659976
2022-08-31,rice,central,361.86289909392616
2022-08-31,corn,north,162.05776280218825
2022-08-31,corn,south,181.12994272313537
2022-08-31,corn,east,178.905933863937
2022-08-31,corn,west,168.8036637279304
2022-08-31,corn,central,166.86344446715194
2022-08-31,soybeans,north,420.8050172354377
2022-08-31,soybeans,south,397.9969962452516
2022-08-31,soybeans,east,450.2654213404476
2022-08-31,soybeans,west,398.47266414908034
2022-08-31,soybeans,central,401.26667612033623
2022-08-31,potatoes,north,137.0725606742864
2022-08-31,potatoes,south,127.41835746676571
2022-08-31,potatoes,east,131.38493447085983
2022-08-31,potatoes,west,108.22915473855251
2022-08-31,potatoes,central,123.74604167731319
2022-09-01,wheat,north,304.6031988467235
2022-09-01,wheat,south,214.3345070542751
2022-09-01,wheat,east,306.3988448132711
2022-09-01,wheat,west,267.5849713648357
2022-09-01,wheat,central,246.87434140144782
2022-09-01,rice,north,340.5899535357945
2022-09-01,rice,south,390.48228082401073
2022-09-01,rice,east,268.5096695425891
2022-09-01,rice,west,396.91174448739076
2022-09-01,rice,central,356.9339988551292
2022-09-01,corn,north,191.44653544898006
2022-09-01,corn,south,143.45442596641473
2022-09-01,corn,east,169.89433961503627
2022-09-01,corn,west,133.37069538726527
2022-09-01,corn,central,194.66865243886303
2022-09-01,soybeans,north,391.9113377445255
2022-09-01,soybeans,south,391.2726412268943
2022-09-01,soybeans,east,350.54746208775333
2022-09-01,soybeans,west,453.93530099465147
2022-09-01,soybeans,central,437.74654235016425
2022-09-01,potatoes,north,120.63538081911159
2022-09-01,potatoes,south,133.8171216359622
2022-09-01,potatoes,east,120.21733574557433
2022-09-01,potatoes,west,107.44784706816824
2022-09-01,potatoes,central,125.64316896858058
2022-09-02,wheat,north,303.22782793647104
2022-09-02,wheat,south,285.70158959103065
2022-09-02,wheat,east,272.2572983310996
2022-09-02,wheat,west,266.7538403373572
2022-09-02,wheat,central,250.93833437589953
2022-09-02,rice,north,372.7523255334277
2022-09-02,rice,south,366.82726832104
2022-09-02,rice,east,344.3135701392169
2022-09-02,rice,west,354.111326233746
2022-09-02,rice,central,291.4439109812332
2022-09-02,corn,north,165.26169125223404
2022-09-02,corn,south,152.88734729106835
2022-09-02,corn,east,152.55624922624253
2022-09-02,corn,west,181.76356370080765
2022-09-02,corn,central,151.64606188906134
2022-09-02,soybeans,north,467.33407918067167
2022-09-02,soybeans,south,478.7878097218363
2022-09-02,soybeans,east,431.3211220863755
2022-09-02,soybeans,west,407.7197398193837
2022-09-02,soybeans,central,478.7453945643354
2022-09-02,potatoes,north,137.39155833608044
2022-09-02,potatoes,south,145.760931399708
2022-09-02,potatoes,east,116.11850905788421
2022-09-02,potatoes,west,126.80999356075694
2022-09-02,potatoes,central,127.35401660051151
2022-09-03,wheat,north,265.48324532118363
2022-09-03,wheat,south,276.2868148461405
2022-09-03,wheat,east,263.6215508355357
2022-09-03,wheat,west,294.7628874095843
2022-09-03,wheat,central,250.29264519572823
2022-09-03,rice,north,310.3456351365154
2022-09-03,rice,south,323.6367309431139
2022-09-03,rice,east,319.32327624124133
2022-09-03,rice,west,330.9088842016429
2022-09-03,rice,central,337.3833221825166
2022-09-03,corn,north,169.42691987277036
2022-09-03,corn,south,177.378935527525
2022-09-03,corn,east,165.3648091579903
2022-09-03,corn,west,191.54011430344883
2022-09-03,corn,central,139.75806323530506
2022-09-03,soybeans,north,336.88467800798
2022-09-03,soybeans,south,476.792014135364
2022-09-03,soybeans,east,473.3865339651563
2022-09-03,soybeans,west,487.09444879809206
2022-09-03,soybeans,central,460.9911744143608
2022-09-03,potatoes,north,130.051582765202
2022-09-03,potatoes,south,126.65865475749608
2022-09-03,potatoes,east,109.18795756702649
2022-09-03,potatoes,west,131.93870446199492
2022-09-03,potatoes,central,111.33762998341368
2022-09-04,wheat,north,323.7290760738741
2022-09-04,wheat,south,232.8862494963558
2022-09-04,wheat,east,257.72833121055197
2022-09-04,wheat,west,298.806799050531
2022-09-04,wheat,central,250.18194139441803
2022-09-04,rice,north,333.8095532354759
2022-09-04,rice,south,256.68233453282835
2022-09-04,rice,east,300.8985979350592
2022-09-04,rice,west,365.6928400872492
2022-09-04,rice,central,404.1714995651311
2022-09-04,corn,north,157.69678198035098
2022-09-04,corn,south,176.53087698934493
2022-09-04,corn,east,220.0148744735935
2022-09-04,corn,west,182.93756631643237
2022-09-04,corn,central,190.02309891099483
2022-09-04,soybeans,north,399.65543639082443
2022-09-04,soybeans,south,500.00064363245883
2022-09-04,soybeans,east,402.8480082335128
2022-09-04,soybeans,west,395.2437510042146
2022-09-04,soybeans,central,496.8413339008382
2022-09-04,potatoes,north,121.5733779063406
2022-09-04,potatoes,south,129.7958992162541
2022-09-04,potatoes,east,150.95859507087246
2022-09-04,potatoes,west,117.97433898823954
2022-09-04,potatoes,central,126.76880790690568
2022-09-05,wheat,north,243.52322689226943
2022-09-05,wheat,south,250.82344547886527
2022-09-05,wheat,east,260.3667248755482
2022-09-05,wheat,west,294.1042902617837
2022-09-05,wheat,central,301.94163819647923
2022-09-05,rice,north,351.18756939506557
2022-09-05,rice,south,320.67352059814374
2022-09-05,rice,east,369.2451005296529
2022-09-05,rice,west,345.98072172303927
2022-09-05,rice,central,347.10914883863705
2022-09-05,corn,north,155.0591729766282
2022-09-05,corn,south,144.94002776837524
2022-09-05,corn,east,172.57220080371283
2022-09-05,corn,west,154.4084561210404
2022-09-05,corn,central,163.7310389358682
2022-09-05,soybeans,north,496.3361768242484
2022-09-05,soybeans,south,429.21579210728174
2022-09-05,soybeans,east,480.10219937243346
2022-09-05,soybeans,west,445.04904578193964
2022-09-05,soybeans,central,457.4845528487388
2022-09-05,potatoes,north,122.54191921843005
2022-09-05,potatoes,south,144.62481559977763
2022-09-05,potatoes,east,133.70514426350476
2022-09-05,potatoes,west,126.24587669606983
2022-09-05,potatoes,central,133.6982930975223
2022-09-06,wheat,north,240.49638105759473
2022-09-06,wheat,south,251.41575551637513
2022-09-06,wheat,east,257.59113554407804
2022-09-06,wheat,west,245.40625103810964
2022-09-06,wheat,central,299.3971950723206
2022-09-06,rice,north,331.0248105530745
2022-09-06,rice,south,417.2864016515173
2022-09-06,rice,east,347.68688556559914
2022-09-06,rice,west,337.27082786492264
2022-09-06,rice,central,327.9426127213923
2022-09-06,corn,north,179.97610360803986
2022-09-06,corn,south,188.12295107249764
2022-09-06,corn,east,128.8563033860213
2022-09-06,corn,west,172.76618737407694
2022-09-06,corn,central,138.3510572073843
